"","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets","Assets"
"211",685617857.611664,691701338.584026,186832109.414475,207525682.215924,341972644.971955,406669271.748419,611026207.612469,614170213.854674,1235844724.71096,1459661193.91273,557616081.802178,1329503439.36483,459553913.199105,476760809.618543,682252024.60523,705074325.040874,322550926.935793,355863497.882194,798162788.087388,1671214257.67508,834644734.643283,1030357356.30992,844827357.995242,863652655.798502,498469347.687744,1581403119.76051,341261430.091027,351420552.491032,616084121.214538,620144339.210621,803617950.266486,977831894.928941,593433200.32025,668063815.988394,1031234702.14846,1262291698.91159,215652439.215119,320296132.378169,3608475.78251078,6910585.97592914,64715159.760918,69164438.8937554,685617857.611664,691701338.584026,6762509293.25867,6917074125.33675,56649282947.5533,69170801352.9324
"212",700193399.884289,706414275.205677,188783876.047666,209767478.711678,353069764.749069,420033257.103673,621838927.778899,625038651.770449,1279151706.68541,1510673581.80139,574007144.124734,1371527780.1147,468532712.503166,486079402.10539,695899420.189497,719221136.227801,332825049.54776,367177561.683776,804463750.894502,1689116258.67547,843811248.760632,1043264005.85983,856826017.466649,876013397.499928,516102948.95121,1640583187.18001,343236322.575313,353457580.849538,627876879.546503,632053408.590483,823609733.789501,1002000231.2014,607974202.946909,684401241.8315,1049862479.4465,1285143711.1169,222289545.775268,330392273.082406,3681256.57611005,7057538.57877649,66086668.71975,70635559.6481834,700193399.884289,706414275.205677,6906063920.95861,7064205259.033,57834558499.8745,70642114325.7195
"213",697050838.353004,703257954.299947,186325167.726701,207102887.065362,358912450.913658,427064647.015557,619874058.071219,623075168.1213,1272494598.83467,1502937828.88852,567427621.217123,1358721681.43859,470097555.914217,487740897.386151,698095615.63753,721597308.720209,330085710.720271,364160619.135817,816301055.072677,1718184153.42734,841421894.861251,1040956852.2167,855001597.791028,874289048.86932,520296912.565458,1657684543.1889,346340539.955602,356674337.402908,626017296.779143,630214650.048699,809424941.684677,985065561.202175,602142024.322669,677900572.964315,1049634761.66423,1284987523.55506,215756527.546666,320982038.953248,3659895.17760296,7026016.31140049,65786213.1744286,70319951.80461,697050838.353004,703257954.299947,6874375332.08484,7032641664.23,57518845634.443,70326477994.5722
"214",679248828.979127,685311977.651945,177224759.703873,197057299.787981,340976209.46413,405939926.645831,609204859.381784,612356246.239062,1219728369.24094,1440738396.19928,545648869.412073,1309727443.74413,461958225.895743,479322860.913626,681072870.953291,704018065.966829,321382205.993777,354579735.04105,790948201.498783,1672174760.93839,838299885.775344,1037989218.41624,842832763.366678,861971064.26014,489946578.40272,1566982094.66936,344695713.505369,354998099.322227,613886340.454745,618016185.717783,774580202.086847,943030765.014046,586584787.19591,660479303.005446,1028514032.68624,1259216604.41573,206608422.668769,307782056.383603,3562448.78991375,6846807.81911294,64102294.7345024,68525590.2246134,679248828.979127,685311977.651945,6698100412.77606,6853179465.6952,55992254218.2206,68531853632.043
"215",691296044.787866,697477943.155255,180748031.072083,201075841.826574,342522827.940712,408067553.040858,620164041.194626,623373921.382558,1220699193.2522,1442248455.41487,530973060.761688,1277720077.30296,469554686.033005,487213999.99925,691747636.219397,715141349.562198,325829980.320967,359494477.636288,803860535.325883,1705521250.0952,844800085.383885,1047437232.92806,849933234.453634,869364563.468826,495734732.096253,1591277272.25883,349521070.944642,359979662.811858,627058375.613567,631292352.714041,778931025.494159,948491943.843523,595059932.415659,670139023.870674,1056592465.04285,1293932756.81195,203127224.926524,302889813.305999,3621156.5304875,6968332.04396198,65235174.5099702,69742069.6448221,691296044.787866,697477943.155255,6816433123.89125,6974840439.585,56946773300.4105,69748464597.4119
"216",704760687.210333,711074295.289988,182073231.790806,202598530.984925,344003245.305611,410092372.966631,633154366.090426,636438415.515923,1224942727.71904,1447539333.16914,536899402.004942,1295343226.02185,472756495.655067,490565233.654774,703678853.170273,727498047.378604,326083782.402443,359794462.345609,810112305.958921,1723639814.42091,869696564.817965,1078633965.93471,872731839.488146,892736007.145521,495197338.037771,1595167455.59183,352530807.93854,363095282.686106,639348486.376713,643690968.842835,787900142.18716,959613675.449488,599256260.120563,674948974.500357,1097048308.02429,1344016994.88555,204765694.642215,305720260.441159,3687896.19897094,7104142.27612439,66501789.2745175,71101569.8800199,704760687.210333,711074295.289988,6948735867.62983,7110805384.47587,58017670391.2889,71108115524.8225
"217",654533189.650496,660416886.8074,167776586.546079,186717855.411145,319469190.761306,381224914.141972,590371869.475066,593443859.668714,1139318450.31895,1346674692.7048,480789317.512898,1165257125.98691,437750863.362848,454275138.799196,646179649.229092,668178306.437606,304123066.559746,335575900.720162,733715861.448065,1565668066.44627,812539415.664818,1008508187.87708,815216583.345464,834089166.08241,442304545.436424,1435208432.45546,322732653.739901,332439946.464331,597657364.013006,601743259.769669,731921232.895672,891839987.431794,556550658.023485,627016460.352979,1025804051.35285,1257541367.84745,193917439.958789,289777209.244374,3420041.23172573,6598222.33424555,61758660.9554733,66036405.4363435,654533189.650496,660416886.8074,6452357492.15582,6604225291.09577,53791843423.075,66042308552.507
"218",665179860.279392,671189148.864681,171736167.950966,191174561.259643,334997140.829933,400035015.057629,598437779.599656,601553148.606984,1174164552.29267,1388439389.58009,485598221.217947,1184368690.98701,442561163.112149,459315057.248605,653283328.48752,675590583.390243,311103126.232629,343316646.289571,742768061.798247,1588491407.00304,825460150.677059,1025531057.37334,822910364.450258,842003849.796265,448193258.212485,1476496846.14136,324258526.478483,334065648.286,606935391.702021,611124824.168645,749479858.709629,914618988.672763,570132225.241769,642633548.033666,1042498830.09884,1278402437.73391,197752003.627281,295771376.4562,3470610.12235329,6705817.18203008,62760519.0543498,67113514.9613133,665179860.279392,671189148.864681,6555302710.83302,6711949181.53134,54510386588.0421,67119548651.0521
"219",682790039.405452,688968517.523094,178229447.197102,198475512.444146,352900364.746096,421614234.726773,614577486.920172,617779758.030507,1175461397.75588,1390111181.92617,504935331.591363,1233498384.3111,461087578.724351,478568021.235989,680734332.561207,704009701.228843,321024445.185356,354271028.163271,769785104.536822,1650288729.8062,833412822.753718,1036500455.62622,838653812.520849,858456200.521941,465581217.36148,1536801010.81837,340686314.312985,350994451.016346,623188378.350107,627502322.575995,766394701.716035,935560576.462134,580486192.923606,654430413.146732,1062113027.09642,1302579206.98576,203680146.830909,304980335.64925,3557959.69637962,6883360.69069249,64417953.493283,68891240.6298636,682790039.405452,688968517.523094,6728481958.6221,6889745222.586,55922777851.7502,68897511343.1675
"220",665908087.1038,671943591.556302,174843508.755529,194739953.131033,337765973.577385,403733714.438079,603437216.949439,606584033.763523,1115296286.20084,1319040384.8721,489707492.294327,1198875089.88518,458974849.747831,476380607.983733,672557243.519682,695560892.060012,315613801.895015,348307401.505739,757564156.07603,1627759865.93607,799439713.784964,994614919.957512,816397135.191537,835859049.76788,448521753.601345,1483461180.26215,340695778.792712,351021109.888201,611510552.105766,615752461.267312,730743010.789463,892154114.17827,551181204.196176,621493926.436306,1021997610.87188,1253408286.2876,196271263.961972,294477622.11214,3465536.07727998,6713329.13848082,62820949.3832294,67188941.0961151,665908087.1038,671943591.556302,6561784686.0576,6719493963.16827,54511700280.1889,67194996676.5448
"221",728845620.401788,735462852.858184,196220673.900107,218571272.636227,378310708.223322,452389705.312833,660139984.304669,663588867.251769,1201153679.57294,1420866346.71677,511601479.289605,1255835135.02421,508573580.834585,527882456.864185,741390133.394435,766773201.609541,346829040.101454,382761822.552564,835029499.43734,1797357450.81654,847767668.502115,1055383071.4405,879075837.352337,900097629.045987,488138505.109117,1620755724.91951,380146149.298561,391684796.534348,670193126.258077,674867598.915888,791615142.397871,966716996.83075,599194321.569891,675770368.827549,1107638059.45593,1358473595.17354,212360982.085282,318923483.730397,3788740.72697067,7347735.36219819,68754568.5705251,73540180.6281751,728845620.401788,735462852.858184,7181459522.66435,7354694008.26264,59622873843.5576,73547004353.8625
"222",725710598.066272,732308697.215997,196918291.255587,219398429.649498,377423875.45966,451698747.069447,658179165.300751,661619551.477516,1180688952.55294,1397080496.50149,511082800.963839,1257903798.09181,516584601.682163,536212782.667216,741200229.069704,766581616.445364,348280375.609078,384377242.893294,839027866.524009,1808753063.29387,840985999.998462,1049081843.58845,875375635.703453,896386867.168648,490293791.844896,1630881096.59132,389775582.42409,401609858.689959,667899231.958436,672569845.279281,784493193.454856,958263564.411555,595179649.07471,671292651.03958,1095755761.34561,1343921917.86816,206548915.604112,310826554.225901,3768284.92001397,7316220.55287777,68454566.3071155,73224800.3929302,725710598.066272,732308697.215997,7150263529.04008,7323152222.61694,59340524097.2386,73231586264.5207
"223",717959008.769373,724496937.788488,188941762.190197,210574295.618195,357317244.505871,427967306.96258,653716839.017516,657220597.575179,1160932240.44705,1385156491.55589,491059970.491685,1211236503.52669,508535356.394784,528562629.188464,723728358.844674,749565988.755552,337571216.565148,373998147.936739,841853569.128918,1817902156.5635,845425921.757815,1055045907.45076,869324052.5395,890286343.464474,461642724.111818,1568222201.07773,379493427.132766,391257927.115636,664721186.611931,669386480.693505,756461696.538246,935008199.741719,581421613.800645,659464802.968766,1099176049.16888,1363804638.64214,191778834.734324,289248123.643595,3725173.89154241,7238226.3323088,67719204.4681234,72443725.9232996,717959008.769373,724496937.788488,7073507633.88705,7245033380.36548,58674957353.989,72450396686.8846
"224",652832163.907241,658790115.666673,167012590.129391,186266139.133197,314443706.960708,376985309.550186,597760907.660809,600973915.124846,1035110829.82822,1236739546.75271,437722317.355783,1082599327.2263,464578243.802226,483068713.896764,661760404.873019,685574563.588644,302822709.837018,335662420.982551,769031247.060956,1663473187.65253,788135555.226494,984738573.682799,792563716.670117,812192058.561574,397361172.017983,1359906405.88468,348313738.45519,359139111.131209,607439309.923129,611717925.195227,698134575.42005,863854114.770178,524399351.407434,595275917.421001,1014418846.7729,1260042481.21327,170876482.390528,258122590.401279,3382295.56086608,6581994.43822804,61572113.1964496,65873787.3662563,652832163.907241,658790115.666673,6431291454.97308,6587957227.42942,53306494052.8801,65879627347.493
"225",619845613.869066,625515327.445516,152006359.912385,169641860.311001,283180096.276235,339892485.594546,572569253.811678,575649212.881883,933947397.221487,1116028039.80906,413239921.218566,1025963445.86384,437622304.390283,455064939.109214,636498324.080874,659423645.322346,277677012.466403,307805853.651529,722771102.351661,1567088779.27912,776087580.605355,971307056.168569,773378633.455056,793604221.844357,358444255.909882,1232631729.16803,331197761.433554,341504751.676712,580146676.027551,584247722.556094,662848498.927401,820392876.31017,486671424.334992,552530994.075686,986411380.079803,1225354260.23716,155755932.697507,235678129.751844,3206531.62423992,6249660.15536714,58456856.9257848,62546682.0211521,619845613.869066,625515327.445516,6105763140.07535,6255205392.22075,50567509891.0739,62552105069.1283
"226",615913327.778783,621556045.956154,148414291.949541,165740498.700419,269081047.263027,323143215.502703,573626975.888216,576713909.481524,903146028.177138,1079564819.96674,396367595.792569,987421861.808666,439353636.955154,456873605.728862,642976722.347682,666155793.732411,270789657.110776,300182264.06621,721884282.228517,1566745860.01343,796320912.460713,997502783.634144,787157064.892048,807790947.185859,338034199.305982,1167559129.08204,335675960.819255,346125322.976959,580595656.448803,584716186.596839,640871762.344611,793261138.48819,468969401.761,532474923.91631,973195635.509025,1209527564.16868,147182226.927913,222960055.492866,3182383.22358215,6210146.1035637,58081699.972663,62150826.7242671,615913327.778783,621556045.956154,6066748213.34472,6215611880.21227,50222753075.8451,62156169276.5178
"227",659843736.172343,665896341.60739,163581626.947705,182798792.652708,299189698.228002,359462501.344053,610242529.604216,613528082.401414,975673497.614248,1166448589.5635,413697876.201295,1033094686.40403,472762970.244183,491623946.786569,686230296.802392,710975352.53641,300867215.844756,333530569.43423,766430751.42478,1666066459.44531,817307887.094157,1026658261.36174,827644530.619208,849715836.755931,371383573.006857,1285657261.53755,360272493.771145,371493525.66878,618337463.180728,622744722.558154,688537038.874377,852330219.266559,508238748.396134,577080715.078982,1023326606.08545,1271839035.89645,163094659.621768,247475076.07242,3404851.08922409,6653000.58647825,62220225.3456246,66584367.40273,659843736.172343,665896341.60739,6499287867.26894,6659019780.16341,53789038957.4281,66590253338.151
